date_registration,module_presentation_length,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result,formng_clicks,oucontent_clicks,homepage_clicks,quiz_clicks,subpage_clicks,resource_clicks,url_clicks,ouwiki_clicks,questionnaire_clicks,glossary_clicks,total_click_bc,total_click_ac,total_click,total_assessment_submissions,total_TMA_submissions,total_CMA_submissions,total_Exam_submissions,late_rate
-102.0,269,1,1,1,0,90,0,1,1548.0,861.0,870.0,201.0,138.0,25.0,121.0,603.0,7.0,53.0,222.0,4162.0,4384.0,4.0,4.0,7.0,1.0,0.0
-24.0,268,1,1,0,0,60,0,0,9.0,2.0,42.0,19.0,18.0,5.0,11.0,0.0,0.0,2.0,65.0,41.0,106.0,3.0,2.0,1.0,0.0,0.3333333333333333
-74.0,234,0,1,0,0,60,0,0,45.0,2.0,37.0,64.0,13.0,7.0,4.0,0.0,0.0,1.0,71.0,101.0,172.0,8.0,4.0,4.0,0.0,0.5
-36.0,262,0,1,0,0,60,0,0,6.0,1522.0,9.0,314.0,2.0,2.0,1.0,0.0,18.0,11.0,11.0,9.0,20.0,5.0,5.0,5.0,0.0,0.0
-25.0,241,1,1,0,0,60,1,0,73.0,1174.0,299.0,72.0,288.0,19.0,48.0,20.0,1.0,1.0,67.0,1944.0,2011.0,3.0,3.0,7.0,1.0,0.3333333333333333
-23.0,269,0,3,0,0,30,0,1,84.0,547.0,223.0,2.0,27.0,12.0,25.0,16.0,7.0,53.0,1.0,939.0,940.0,4.0,4.0,7.0,1.0,0.0
-30.0,269,1,2,0,0,120,0,1,46.0,422.0,186.0,66.0,33.0,9.0,16.0,51.0,7.0,53.0,4.0,825.0,829.0,3.0,3.0,7.0,1.0,0.3333333333333333
-91.0,262,1,1,0,0,90,1,1,2011.0,435.0,917.0,615.0,491.0,146.0,113.0,19.0,7.0,2.0,309.0,3890.0,4199.0,7.0,6.0,7.0,1.0,0.0
-15.0,269,1,2,0,1,90,0,1,35.0,501.0,90.0,440.0,58.0,8.0,9.0,6.0,10.0,7.0,41.0,1111.0,1152.0,11.0,4.0,7.0,1.0,0.09090909090909091
-23.0,241,1,2,0,0,60,0,0,24.0,23.0,8.0,1323.0,15.0,4.0,9.0,2.0,2.0,4.0,22.0,55.0,77.0,1.0,1.0,7.0,1.0,1.0
2.0,269,0,1,0,0,30,0,1,197.0,318.0,139.0,97.0,33.0,15.0,14.0,128.0,7.0,1.0,122.0,799.0,799.0,8.0,3.0,5.0,1.0,0.125
-75.0,241,1,1,0,0,60,0,1,716.0,491.0,200.0,183.0,62.0,41.0,28.0,288.0,7.0,53.0,5.0,2004.0,2009.0,4.0,4.0,7.0,1.0,0.25
-49.0,268,1,2,0,0,120,0,1,764.0,4204.0,1197.0,777.0,1014.0,45.0,100.0,33.0,9.0,1.0,382.0,7847.0,8229.0,12.0,5.0,7.0,1.0,0.0
-107.0,262,1,2,0,0,60,0,1,346.0,227.0,228.0,615.0,216.0,89.0,38.0,4.0,7.0,7.0,39.0,1201.0,1240.0,7.0,6.0,7.0,1.0,0.0
-29.0,241,1,2,0,0,60,0,1,797.0,62.0,459.0,615.0,243.0,53.0,35.0,283.0,7.0,1.0,240.0,1735.0,1975.0,7.0,6.0,7.0,1.0,0.0
-34.0,269,1,2,0,0,120,0,1,417.0,78.0,273.0,483.0,78.0,43.0,6.0,0.0,7.0,1.0,10.0,1373.0,1383.0,5.0,1.0,4.0,1.0,0.8
-119.0,240,1,1,1,1,150,0,0,161.0,263.0,116.0,173.0,102.0,13.0,19.0,26.0,3.0,6.0,97.0,803.0,900.0,2.0,1.0,1.0,1.0,0.0
-15.0,240,0,3,1,0,210,0,1,163.0,1.0,128.0,67.0,85.0,28.0,5.0,0.0,0.0,3.0,46.0,434.0,480.0,10.0,5.0,5.0,0.0,0.5
-29.0,268,0,2,0,0,60,1,1,462.0,20.0,292.0,71.0,28.0,12.0,43.0,0.0,0.0,1.0,37.0,892.0,929.0,9.0,5.0,4.0,0.0,0.6666666666666666
-142.0,262,1,1,0,1,60,0,1,393.0,72.0,422.0,615.0,140.0,49.0,47.0,1.0,7.0,13.0,58.0,1151.0,1209.0,7.0,6.0,7.0,1.0,0.0
-94.0,262,0,2,0,1,60,0,0,11.0,4.0,13.0,615.0,5.0,18.0,1.0,2.0,7.0,18.0,8.0,21.0,29.0,4.0,4.0,7.0,1.0,0.25
-89.0,268,0,2,0,0,60,0,1,328.0,24.0,323.0,163.0,37.0,16.0,83.0,0.0,0.0,3.0,53.0,924.0,977.0,11.0,6.0,5.0,0.0,0.45454545454545453
-24.0,268,0,1,0,0,60,0,1,172.0,1.0,77.0,71.0,4.0,4.0,4.0,0.0,0.0,1.0,21.0,334.0,334.0,10.0,5.0,5.0,0.0,0.5
-93.0,241,0,2,0,0,60,0,1,1155.0,361.0,627.0,615.0,280.0,52.0,28.0,138.0,7.0,66.0,49.0,2715.0,2764.0,7.0,6.0,7.0,1.0,0.2857142857142857
-45.0,269,0,2,0,0,30,0,1,1124.0,1086.0,640.0,168.0,90.0,48.0,80.0,883.0,7.0,53.0,24.0,4109.0,4133.0,4.0,4.0,7.0,1.0,0.5
-120.0,240,1,2,0,1,150,0,0,125.0,821.0,157.0,661.0,211.0,29.0,15.0,2.0,15.0,46.0,45.0,2040.0,2040.0,12.0,5.0,7.0,1.0,0.0
-22.0,269,1,2,0,0,150,0,1,204.0,241.0,182.0,76.0,46.0,1.0,38.0,273.0,7.0,53.0,1.0,1060.0,1061.0,4.0,4.0,7.0,1.0,0.0
-22.0,268,0,1,0,0,120,0,1,29.0,15.0,42.0,93.0,16.0,5.0,6.0,0.0,0.0,7.0,93.0,207.0,207.0,10.0,5.0,5.0,0.0,0.7
-153.0,268,1,2,0,0,90,0,1,4472.0,1025.0,1125.0,179.0,141.0,68.0,164.0,681.0,7.0,53.0,780.0,7086.0,7866.0,4.0,4.0,7.0,1.0,0.0
-8.0,241,0,1,0,0,30,1,0,7.0,37.0,39.0,114.0,5.0,5.0,14.0,128.0,7.0,8.0,6.0,201.0,207.0,7.0,1.0,6.0,1.0,0.7142857142857143
-105.0,268,1,3,1,0,60,0,1,82.0,559.0,152.0,520.0,126.0,140.0,22.0,5.0,12.0,1.0,32.0,1585.0,1617.0,12.0,5.0,7.0,1.0,0.6666666666666666
-23.0,262,1,2,0,0,90,0,1,141.0,144.0,280.0,615.0,104.0,52.0,27.0,1.0,7.0,27.0,136.0,668.0,804.0,6.0,5.0,7.0,1.0,0.3333333333333333
-109.0,269,1,2,0,0,90,1,1,1089.0,26.0,194.0,347.0,138.0,37.0,3.0,0.0,7.0,1.0,177.0,1670.0,1847.0,9.0,4.0,4.0,1.0,0.4444444444444444
-32.0,261,0,1,0,0,30,0,1,7.0,270.0,95.0,102.0,18.0,13.0,14.0,128.0,7.0,2.0,22.0,485.0,507.0,9.0,3.0,6.0,1.0,0.0
-129.0,269,1,2,0,0,120,0,1,768.0,3189.0,672.0,879.0,570.0,71.0,65.0,64.0,43.0,1.0,1162.0,5234.0,6396.0,12.0,5.0,7.0,1.0,0.0
-128.0,269,0,2,0,0,60,0,1,124.0,1029.0,175.0,117.0,4.0,9.0,10.0,262.0,7.0,53.0,67.0,1664.0,1731.0,4.0,4.0,7.0,1.0,0.25
-79.0,268,1,4,1,0,60,0,1,5774.0,1911.0,4747.0,0.0,244.0,50.0,141.0,0.0,0.0,1.0,780.0,12102.0,12882.0,5.0,5.0,0.0,0.0,0.0
-60.0,261,1,1,0,0,80,0,1,207.0,258.0,415.0,615.0,303.0,74.0,38.0,114.0,7.0,25.0,224.0,1224.0,1448.0,7.0,6.0,7.0,1.0,0.0
-77.0,240,0,1,0,0,60,0,1,432.0,1.0,282.0,65.0,52.0,26.0,13.0,0.0,0.0,4.0,87.0,788.0,875.0,10.0,5.0,5.0,0.0,0.5
-15.0,269,1,3,0,0,60,0,1,298.0,1901.0,413.0,745.0,263.0,42.0,24.0,21.0,1.0,3.0,491.0,3720.0,3720.0,12.0,5.0,7.0,1.0,0.16666666666666666
-203.0,261,1,2,1,1,90,0,1,951.0,58.0,1635.0,615.0,336.0,83.0,17.0,86.0,7.0,92.0,73.0,3236.0,3309.0,5.0,4.0,7.0,1.0,0.0
-100.0,268,0,1,0,0,60,0,1,1102.0,33.0,409.0,80.0,30.0,24.0,32.0,0.0,0.0,1.0,142.0,1569.0,1711.0,11.0,6.0,5.0,0.0,0.45454545454545453
-169.0,261,1,1,0,0,120,0,1,421.0,325.0,779.0,615.0,291.0,79.0,30.0,204.0,7.0,456.0,109.0,2043.0,2152.0,7.0,6.0,7.0,1.0,0.0
-27.0,241,0,1,0,1,60,0,1,39.0,59.0,98.0,74.0,20.0,32.0,14.0,128.0,7.0,3.0,15.0,307.0,322.0,7.0,3.0,4.0,1.0,0.2857142857142857
-126.0,269,1,1,1,0,60,0,1,1279.0,4585.0,1443.0,1172.0,893.0,88.0,147.0,217.0,14.0,1.0,752.0,9179.0,9931.0,12.0,5.0,7.0,1.0,0.25
-38.0,269,1,2,1,0,60,0,1,128.0,4.0,195.0,692.0,170.0,215.0,8.0,0.0,7.0,1.0,182.0,1234.0,1416.0,9.0,4.0,4.0,1.0,0.4444444444444444
-68.0,269,1,2,0,0,60,0,1,30.0,189.0,49.0,0.0,43.0,15.0,6.0,0.0,0.0,1.0,112.0,220.0,332.0,5.0,5.0,0.0,0.0,0.0
-115.0,241,1,2,0,0,60,0,1,138.0,867.0,325.0,774.0,287.0,54.0,27.0,20.0,4.0,2.0,77.0,2434.0,2511.0,12.0,5.0,7.0,1.0,0.3333333333333333
-122.0,262,0,1,1,0,60,0,1,2910.0,86.0,659.0,615.0,229.0,81.0,47.0,43.0,7.0,1.0,132.0,3977.0,4109.0,7.0,6.0,7.0,1.0,0.0
-146.0,269,0,1,1,0,30,0,0,11.0,206.0,266.0,3235.0,177.0,80.0,22.0,0.0,7.0,1.0,535.0,3464.0,3999.0,9.0,4.0,4.0,1.0,0.5555555555555556
-71.0,234,0,3,1,0,60,0,1,1412.0,117.0,647.0,151.0,117.0,78.0,96.0,0.0,0.0,11.0,27.0,2602.0,2629.0,11.0,6.0,5.0,0.0,0.45454545454545453
-28.0,269,1,3,1,1,30,0,0,143.0,18.0,127.0,280.0,45.0,31.0,8.0,0.0,7.0,1.0,57.0,669.0,669.0,9.0,4.0,4.0,1.0,0.5555555555555556
-55.0,240,0,1,1,0,60,0,1,143.0,1.0,113.0,70.0,31.0,35.0,13.0,0.0,0.0,1.0,4.0,403.0,407.0,10.0,5.0,5.0,0.0,0.7
-8.0,241,1,2,0,1,150,0,1,50.0,365.0,155.0,99.0,54.0,6.0,50.0,122.0,7.0,53.0,43.0,901.0,901.0,4.0,4.0,7.0,1.0,0.0
-28.0,240,0,1,1,0,60,0,0,101.0,2.0,120.0,203.0,37.0,36.0,16.0,0.0,0.0,1.0,31.0,483.0,514.0,10.0,5.0,5.0,0.0,0.5
-23.0,240,0,3,1,0,120,0,1,131.0,2.0,318.0,115.0,68.0,22.0,7.0,0.0,0.0,3.0,5.0,661.0,661.0,11.0,6.0,5.0,0.0,0.45454545454545453
-38.0,268,0,3,1,0,60,0,1,114.0,13.0,16.0,68.0,12.0,3.0,5.0,0.0,0.0,10.0,26.0,210.0,236.0,10.0,5.0,5.0,0.0,0.5
-22.0,241,1,1,0,0,120,0,1,190.0,283.0,453.0,3613.0,224.0,328.0,12.0,0.0,7.0,1.0,283.0,4825.0,5108.0,9.0,4.0,4.0,1.0,0.4444444444444444
-12.0,240,1,3,1,1,60,1,0,154.0,132.0,229.0,615.0,132.0,62.0,46.0,37.0,7.0,24.0,2.0,815.0,817.0,14.0,6.0,7.0,1.0,0.5714285714285714
-23.0,241,1,2,0,0,60,0,0,23.0,338.0,210.0,111.0,59.0,113.0,34.0,78.0,7.0,53.0,427.0,464.0,891.0,2.0,2.0,7.0,1.0,0.0
-53.0,262,0,2,0,0,60,0,1,137.0,828.0,332.0,92.0,94.0,59.0,3.0,0.0,9.0,6.0,133.0,1452.0,1585.0,5.0,5.0,5.0,0.0,0.0
-82.0,268,1,2,1,0,120,0,1,37.0,887.0,268.0,233.0,17.0,8.0,5.0,206.0,7.0,53.0,43.0,1632.0,1675.0,4.0,4.0,7.0,1.0,0.0
-49.0,268,0,2,0,0,120,0,1,31.0,43.0,151.0,65.0,134.0,95.0,21.0,0.0,0.0,1.0,53.0,487.0,540.0,11.0,6.0,5.0,0.0,0.45454545454545453
-15.0,262,0,3,0,0,80,0,1,400.0,112.0,178.0,615.0,124.0,52.0,13.0,1.0,7.0,21.0,130.0,787.0,917.0,7.0,6.0,7.0,1.0,0.0
-50.0,241,1,3,0,0,120,0,1,443.0,535.0,422.0,580.0,153.0,13.0,26.0,2.0,1.0,4.0,76.0,2116.0,2192.0,12.0,5.0,7.0,1.0,0.0
-20.0,241,1,2,0,0,60,0,1,11.0,783.0,202.0,690.0,181.0,16.0,8.0,5.0,16.0,76.0,40.0,1881.0,1921.0,12.0,5.0,7.0,1.0,0.0
-53.0,261,1,2,0,0,60,1,1,257.0,214.0,199.0,615.0,94.0,40.0,9.0,70.0,7.0,6.0,108.0,785.0,893.0,7.0,6.0,7.0,1.0,0.14285714285714285
-24.0,241,1,2,0,0,60,0,1,14.0,103.0,52.0,615.0,69.0,22.0,2.0,37.0,7.0,1.0,6.0,299.0,305.0,5.0,4.0,7.0,1.0,0.2
-46.0,241,1,1,0,0,30,0,1,41.0,82.0,83.0,81.0,8.0,13.0,14.0,128.0,7.0,1.0,11.0,308.0,308.0,9.0,3.0,6.0,1.0,0.0
-99.0,262,0,2,0,0,90,0,1,402.0,152.0,323.0,615.0,270.0,77.0,21.0,7.0,7.0,72.0,4.0,1349.0,1353.0,7.0,6.0,7.0,1.0,0.2857142857142857
-24.0,261,0,1,0,0,30,0,1,46.0,216.0,65.0,51.0,4.0,4.0,14.0,128.0,7.0,5.0,1.0,385.0,386.0,7.0,3.0,4.0,1.0,0.14285714285714285
-89.0,240,1,2,0,0,60,0,0,283.0,131.0,198.0,615.0,35.0,17.0,14.0,120.0,7.0,11.0,13.0,804.0,817.0,9.0,4.0,5.0,1.0,0.5555555555555556
-74.0,268,0,1,0,0,60,0,1,463.0,23.0,332.0,68.0,105.0,47.0,71.0,0.0,0.0,9.0,195.0,923.0,1118.0,11.0,6.0,5.0,0.0,0.45454545454545453
-46.0,269,1,2,1,0,60,0,1,57.0,683.0,167.0,0.0,39.0,87.0,11.0,0.0,0.0,1.0,252.0,792.0,1044.0,5.0,5.0,0.0,0.0,0.6
-34.0,240,0,2,1,0,60,0,1,255.0,3.0,99.0,74.0,22.0,14.0,1.0,0.0,0.0,3.0,37.0,468.0,468.0,11.0,6.0,5.0,0.0,0.45454545454545453
-58.0,269,1,1,0,0,120,0,1,96.0,1157.0,283.0,774.0,377.0,30.0,14.0,42.0,5.0,13.0,124.0,2621.0,2745.0,12.0,5.0,7.0,1.0,0.0
-23.0,269,1,1,0,0,60,0,0,14.0,236.0,32.0,77.0,28.0,14.0,4.0,0.0,7.0,1.0,22.0,169.0,169.0,2.0,2.0,2.0,1.0,1.0
-123.0,268,0,2,0,0,120,1,1,58.0,193.0,95.0,0.0,55.0,31.0,5.0,0.0,0.0,1.0,77.0,360.0,437.0,5.0,5.0,0.0,0.0,0.4
-127.0,234,0,1,0,1,180,0,1,11.0,61.0,105.0,104.0,20.0,67.0,5.0,0.0,0.0,2.0,13.0,360.0,373.0,10.0,5.0,5.0,0.0,0.6
-23.0,269,1,2,0,0,30,0,1,118.0,311.0,113.0,112.0,6.0,7.0,10.0,3.0,7.0,53.0,96.0,680.0,680.0,4.0,4.0,7.0,1.0,0.0
-26.0,261,1,2,0,0,150,0,1,26.0,28.0,56.0,615.0,51.0,15.0,1.0,102.0,7.0,4.0,7.0,179.0,186.0,5.0,4.0,7.0,1.0,0.0
-135.0,269,1,2,0,0,60,0,1,1320.0,27.0,559.0,1302.0,160.0,60.0,7.0,0.0,7.0,1.0,70.0,3366.0,3436.0,9.0,4.0,4.0,1.0,0.7777777777777778
-30.0,269,0,2,0,0,30,0,1,261.0,279.0,100.0,125.0,48.0,63.0,14.0,128.0,7.0,6.0,35.0,841.0,876.0,9.0,3.0,6.0,1.0,0.0
-178.0,241,1,2,1,0,120,0,1,3280.0,15.0,1823.0,2218.0,306.0,125.0,23.0,0.0,7.0,1.0,115.0,7682.0,7797.0,9.0,4.0,4.0,1.0,0.4444444444444444
-24.0,234,1,1,0,0,60,1,0,121.0,60.0,99.0,69.0,2.0,5.0,2.0,0.0,0.0,2.0,8.0,298.0,298.0,8.0,4.0,4.0,0.0,1.0
-25.0,262,0,2,0,0,120,0,0,134.0,41.0,50.0,52.0,17.0,18.0,1.0,0.0,13.0,5.0,86.0,93.0,179.0,2.0,2.0,5.0,0.0,0.5
-74.0,268,0,2,0,0,90,0,1,107.0,331.0,226.0,707.0,225.0,35.0,11.0,8.0,21.0,73.0,319.0,1428.0,1747.0,12.0,5.0,7.0,1.0,0.0
-43.0,240,1,1,0,0,60,0,0,83.0,1.0,32.0,1.0,16.0,6.0,1.0,0.0,0.0,4.0,98.0,140.0,140.0,1.0,1.0,5.0,0.0,0.0
-108.0,262,1,1,0,0,60,0,1,96.0,315.0,99.0,188.0,33.0,31.0,2.0,0.0,25.0,32.0,2.0,806.0,808.0,5.0,5.0,5.0,0.0,0.0
-67.0,262,0,1,0,1,60,0,1,16.0,106.0,28.0,95.0,7.0,12.0,3.0,0.0,11.0,1.0,36.0,153.0,153.0,5.0,5.0,5.0,0.0,0.0
-99.0,240,0,2,0,0,60,0,0,1107.0,3.0,382.0,78.0,60.0,55.0,21.0,0.0,0.0,1.0,56.0,1704.0,1704.0,7.0,4.0,3.0,0.0,0.7142857142857143
-101.0,262,0,2,0,0,60,0,1,46.0,77.0,71.0,10.0,33.0,24.0,1.0,0.0,2.0,2.0,2.0,262.0,262.0,5.0,5.0,5.0,0.0,0.0
-49.0,261,1,1,1,0,30,0,0,30.0,51.0,10.0,14.0,2.0,3.0,14.0,128.0,7.0,17.0,7.0,38.0,45.0,2.0,1.0,1.0,1.0,0.0
-43.0,269,0,1,0,0,90,0,1,32.0,185.0,193.0,705.0,111.0,71.0,17.0,0.0,7.0,1.0,170.0,1153.0,1323.0,5.0,4.0,4.0,1.0,0.8
-113.0,240,0,1,0,2,120,0,1,134.0,1.0,168.0,71.0,24.0,6.0,23.0,0.0,0.0,3.0,5.0,422.0,427.0,11.0,6.0,5.0,0.0,0.6363636363636364
-43.0,269,1,2,1,0,90,0,0,2112.0,10.0,17.0,79.0,3.0,5.0,1.0,0.0,7.0,1.0,16.0,98.0,114.0,1.0,4.0,1.0,1.0,1.0
-23.0,240,1,2,0,0,60,0,1,27.0,58.0,70.0,615.0,72.0,33.0,7.0,62.0,7.0,2.0,119.0,346.0,346.0,14.0,6.0,7.0,1.0,0.6428571428571429
-96.0,268,0,2,0,0,120,0,1,321.0,308.0,216.0,158.0,32.0,7.0,59.0,359.0,7.0,53.0,75.0,1386.0,1461.0,4.0,4.0,7.0,1.0,0.25
-129.0,268,1,2,1,1,60,1,0,145.0,1028.0,442.0,247.0,254.0,431.0,44.0,12.0,6.0,1.0,24.0,2640.0,2664.0,2.0,2.0,4.0,1.0,0.0
-53.0,268,0,1,0,0,120,0,0,27.0,37.0,2.0,109.0,31.0,14.0,1.0,0.0,0.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0
-133.0,269,1,2,1,0,120,0,1,44.0,519.0,278.0,538.0,199.0,47.0,11.0,0.0,7.0,1.0,174.0,1466.0,1640.0,9.0,4.0,4.0,1.0,0.6666666666666666
-81.0,268,0,1,1,1,60,0,1,1085.0,72.0,818.0,95.0,136.0,86.0,33.0,0.0,0.0,4.0,168.0,2161.0,2329.0,11.0,6.0,5.0,0.0,0.45454545454545453
-71.0,268,1,3,0,1,60,0,0,9.0,103.0,51.0,80.0,104.0,31.0,3.0,0.0,0.0,2.0,160.0,381.0,381.0,10.0,6.0,4.0,0.0,0.8
-50.0,262,0,1,0,0,60,0,0,182.0,56.0,232.0,615.0,219.0,45.0,27.0,8.0,7.0,36.0,235.0,546.0,781.0,7.0,6.0,7.0,1.0,0.0
-149.0,269,1,2,1,0,60,0,1,125.0,51.0,378.0,733.0,119.0,69.0,6.0,0.0,7.0,1.0,70.0,1413.0,1483.0,9.0,4.0,4.0,1.0,0.4444444444444444
-86.0,240,1,0,0,1,120,0,0,326.0,835.0,290.0,659.0,351.0,43.0,45.0,37.0,3.0,1.0,119.0,2509.0,2628.0,11.0,4.0,7.0,1.0,0.0
-88.0,269,1,2,0,0,90,0,0,363.0,647.0,375.0,71.0,20.0,13.0,68.0,238.0,7.0,53.0,91.0,1714.0,1805.0,4.0,4.0,7.0,1.0,0.0
-39.0,261,1,2,0,0,60,1,1,30.0,127.0,31.0,615.0,33.0,20.0,1.0,28.0,7.0,33.0,6.0,266.0,272.0,7.0,6.0,7.0,1.0,0.0
-57.0,241,1,3,0,0,60,0,1,14.0,843.0,170.0,172.0,58.0,18.0,37.0,171.0,7.0,53.0,21.0,1468.0,1489.0,4.0,4.0,7.0,1.0,0.0
-22.0,261,0,1,0,0,30,1,1,87.0,390.0,180.0,146.0,16.0,60.0,14.0,128.0,7.0,5.0,34.0,850.0,884.0,9.0,3.0,6.0,1.0,0.0
-35.0,234,0,1,0,0,60,0,1,69.0,11.0,75.0,68.0,15.0,13.0,10.0,0.0,0.0,1.0,7.0,263.0,263.0,11.0,6.0,5.0,0.0,0.9090909090909091
-29.0,268,1,2,1,0,60,0,1,362.0,671.0,481.0,715.0,220.0,34.0,46.0,32.0,19.0,26.0,335.0,2272.0,2607.0,12.0,5.0,7.0,1.0,0.08333333333333333
-32.0,269,0,2,1,0,90,0,1,2.0,2.0,50.0,395.0,41.0,9.0,5.0,0.0,7.0,1.0,1.0,501.0,501.0,7.0,2.0,4.0,1.0,0.7142857142857143
-155.0,262,1,3,0,0,60,0,1,398.0,87.0,135.0,615.0,176.0,36.0,17.0,1.0,7.0,9.0,55.0,827.0,882.0,7.0,6.0,7.0,1.0,0.14285714285714285
-47.0,234,0,1,0,0,75,0,1,123.0,17.0,45.0,98.0,20.0,13.0,14.0,0.0,0.0,1.0,4.0,332.0,332.0,11.0,6.0,5.0,0.0,0.5454545454545454
-23.0,261,0,2,1,0,30,0,0,14.0,40.0,2.0,114.0,41.0,1.0,14.0,128.0,7.0,4.0,116.0,3.0,3.0,8.0,3.0,5.0,1.0,0.375
-66.0,269,1,2,0,0,90,0,1,25.0,6.0,112.0,171.0,50.0,31.0,1.0,0.0,7.0,1.0,5.0,388.0,393.0,9.0,4.0,4.0,1.0,0.4444444444444444
-24.0,240,0,3,1,0,60,0,1,684.0,1.0,370.0,82.0,102.0,61.0,50.0,0.0,0.0,1.0,93.0,1259.0,1352.0,11.0,6.0,5.0,0.0,0.45454545454545453
-114.0,269,0,2,0,0,120,0,0,192.0,517.0,195.0,9.0,131.0,61.0,2.0,5.0,3.0,1.0,20.0,1095.0,1115.0,3.0,3.0,7.0,1.0,0.3333333333333333
-54.0,234,0,1,1,0,60,0,1,1788.0,10.0,416.0,82.0,20.0,11.0,11.0,0.0,0.0,6.0,2.0,2336.0,2338.0,9.0,5.0,4.0,0.0,0.6666666666666666
-122.0,240,0,2,0,0,60,0,1,113.0,1.0,75.0,72.0,20.0,6.0,16.0,0.0,0.0,1.0,6.0,297.0,303.0,11.0,6.0,5.0,0.0,0.45454545454545453
-194.0,241,1,3,1,0,60,0,1,21.0,337.0,364.0,577.0,352.0,73.0,3.0,0.0,7.0,1.0,9.0,1723.0,1732.0,9.0,4.0,4.0,1.0,0.5555555555555556
-21.0,241,1,2,1,0,30,0,1,100.0,37.0,500.0,1641.0,150.0,223.0,7.0,0.0,7.0,1.0,407.0,2253.0,2660.0,5.0,2.0,4.0,1.0,0.8
-24.0,261,0,2,0,0,30,1,0,43.0,278.0,2.0,125.0,15.0,4.0,14.0,128.0,7.0,10.0,3.0,2.0,2.0,1.0,1.0,6.0,1.0,0.0
-14.0,269,1,2,0,0,120,0,1,258.0,1194.0,225.0,1074.0,185.0,56.0,13.0,43.0,1.0,3.0,77.0,2978.0,3055.0,11.0,5.0,6.0,1.0,0.5454545454545454
-56.0,261,0,3,1,0,60,0,1,789.0,168.0,450.0,615.0,316.0,92.0,28.0,91.0,7.0,16.0,54.0,1946.0,2000.0,7.0,6.0,7.0,1.0,0.0
-60.0,269,1,3,0,0,30,0,1,1339.0,415.0,793.0,1766.0,202.0,121.0,29.0,0.0,7.0,1.0,116.0,4553.0,4669.0,9.0,4.0,4.0,1.0,0.4444444444444444
-24.0,268,0,1,1,0,60,1,1,550.0,12.0,230.0,85.0,67.0,62.0,13.0,0.0,0.0,2.0,39.0,1022.0,1022.0,10.0,5.0,5.0,0.0,0.6
-74.0,261,0,1,0,0,150,0,1,251.0,211.0,207.0,615.0,145.0,28.0,12.0,95.0,7.0,1.0,73.0,881.0,954.0,7.0,6.0,7.0,1.0,0.0
-115.0,262,0,1,0,0,60,0,1,18.0,357.0,124.0,77.0,11.0,21.0,1.0,0.0,12.0,27.0,198.0,412.0,610.0,5.0,5.0,5.0,0.0,0.2
-35.0,268,0,3,1,0,120,1,1,931.0,105.0,681.0,90.0,216.0,65.0,185.0,0.0,0.0,3.0,172.0,2105.0,2277.0,11.0,6.0,5.0,0.0,0.45454545454545453
-47.0,268,0,2,1,1,90,0,0,1324.0,49.0,372.0,94.0,86.0,33.0,30.0,0.0,0.0,15.0,55.0,1955.0,2010.0,11.0,6.0,5.0,0.0,0.6363636363636364
-263.0,240,1,1,1,0,60,0,1,73.0,1283.0,237.0,553.0,345.0,121.0,55.0,48.0,34.0,1.0,123.0,2768.0,2891.0,11.0,5.0,6.0,1.0,0.36363636363636365
-43.0,240,1,2,0,1,180,1,0,41.0,1106.0,101.0,966.0,222.0,22.0,18.0,6.0,4.0,1.0,21.0,2481.0,2502.0,11.0,4.0,7.0,1.0,0.36363636363636365
-23.0,241,0,2,0,0,30,0,1,127.0,569.0,153.0,89.0,18.0,30.0,14.0,128.0,7.0,10.0,14.0,982.0,996.0,9.0,3.0,6.0,1.0,0.0
-23.0,241,0,2,0,0,60,0,1,126.0,1229.0,271.0,869.0,221.0,95.0,31.0,7.0,6.0,1.0,216.0,2646.0,2862.0,12.0,5.0,7.0,1.0,0.0
-92.0,240,0,2,1,0,60,0,1,220.0,4.0,107.0,90.0,49.0,12.0,11.0,0.0,0.0,1.0,53.0,442.0,495.0,10.0,5.0,5.0,0.0,0.5
-72.0,241,0,2,0,0,120,1,1,167.0,245.0,328.0,630.0,190.0,22.0,22.0,36.0,34.0,1.0,75.0,1538.0,1613.0,12.0,5.0,7.0,1.0,0.4166666666666667
-72.0,262,0,2,0,1,120,0,1,65.0,755.0,213.0,175.0,40.0,24.0,3.0,0.0,10.0,3.0,2.0,1280.0,1282.0,5.0,5.0,5.0,0.0,0.0
-43.0,269,1,1,1,1,60,0,1,200.0,1295.0,347.0,761.0,284.0,31.0,28.0,29.0,13.0,3.0,54.0,2968.0,3022.0,12.0,5.0,7.0,1.0,0.08333333333333333
-72.0,261,0,1,0,0,30,0,1,41.0,190.0,93.0,109.0,19.0,21.0,14.0,128.0,7.0,3.0,24.0,449.0,473.0,9.0,3.0,6.0,1.0,0.1111111111111111
-25.0,241,1,2,0,0,180,0,1,328.0,2718.0,907.0,1484.0,630.0,53.0,67.0,49.0,34.0,7.0,290.0,6033.0,6323.0,12.0,5.0,7.0,1.0,0.08333333333333333
-24.0,268,0,2,1,0,60,0,1,5457.0,211.0,1108.0,212.0,234.0,98.0,175.0,0.0,0.0,9.0,202.0,7303.0,7505.0,11.0,6.0,5.0,0.0,0.45454545454545453
